checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
21B,Italian,layer_9,last,16.3068,3.0579,0.765489,0.5659,0.6915,0.7356,0.8,0.8529,0.9019,0.956,0.9852,0.9999
21B,Italian,layer_10,last,31.8384,4.759,0.767531,0.4496,0.5872,0.6414,0.7257,0.7956,0.8639,0.9389,0.9792,0.9999
21B,Italian,layer_11,last,48.2078,6.8753,0.75224,0.3691,0.5199,0.5827,0.6805,0.7614,0.8383,0.9257,0.9741,0.9998
21B,Italian,layer_12,last,94.1093,15.2086,0.736087,0.2375,0.3833,0.4602,0.5874,0.6953,0.799,0.9083,0.9676,0.9998
21B,Italian,layer_13,last,125.8493,24.1056,0.72861,0.1782,0.3277,0.4105,0.5471,0.6597,0.7703,0.8922,0.9609,0.9997
21B,Italian,layer_14,last,136.5857,25.605,0.680206,0.1712,0.3239,0.4045,0.5361,0.6432,0.7501,0.8771,0.954,0.9997
21B,Italian,layer_15,last,158.7867,36.6193,0.678409,0.1305,0.2844,0.3749,0.5148,0.6294,0.7394,0.8712,0.9517,0.9997
21B,Italian,layer_16,last,178.6172,47.665,0.684998,0.1024,0.254,0.3509,0.4955,0.6142,0.7269,0.863,0.948,0.9996
21B,Italian,layer_17,last,184.7479,52.2143,0.657511,0.0864,0.2492,0.349,0.4941,0.6104,0.7215,0.8578,0.9453,0.9996
21B,Italian,layer_18,last,193.0093,55.9991,0.6481,0.0751,0.2424,0.3422,0.4866,0.6016,0.713,0.8518,0.9424,0.9996
21B,Italian,layer_19,last,197.8736,59.1586,0.643054,0.0652,0.2354,0.3367,0.4834,0.5985,0.7101,0.849,0.9408,0.9996
21B,Italian,layer_20,last,201.82,62.7127,0.644725,0.0665,0.2254,0.3258,0.4786,0.5972,0.7113,0.85,0.9408,0.9996
21B,Italian,layer_21,last,212.8009,64.5099,0.645486,0.0675,0.2229,0.32,0.4682,0.583,0.6963,0.8391,0.9359,0.9995
21B,Italian,layer_22,last,210.1727,61.1668,0.628629,0.0768,0.2284,0.3223,0.47,0.5835,0.6966,0.8394,0.936,0.9995
21B,Italian,layer_23,last,210.0844,59.0381,0.625787,0.0826,0.2323,0.3239,0.4702,0.5814,0.6936,0.8372,0.9352,0.9995
21B,Italian,layer_24,last,207.7572,57.1699,0.629688,0.0857,0.2382,0.3275,0.4717,0.5806,0.6927,0.8387,0.9363,0.9995
21B,Italian,layer_25,last,196.1469,53.248,0.656033,0.0894,0.2483,0.3385,0.4829,0.5923,0.7045,0.8468,0.9399,0.9996
21B,Italian,layer_26,last,186.8423,50.3389,0.656885,0.0942,0.2544,0.3466,0.4897,0.6003,0.7142,0.8561,0.9447,0.9996
21B,Italian,layer_27,last,161.5329,40.5177,0.670556,0.1129,0.2824,0.379,0.5215,0.6286,0.737,0.8691,0.9502,0.9997
21B,Italian,layer_28,last,134.0311,30.1035,0.686107,0.1443,0.3207,0.4175,0.5568,0.66,0.7622,0.8834,0.9562,0.9997
21B,Italian,layer_29,last,117.9139,24.8432,0.6925,0.1662,0.3466,0.4436,0.5807,0.6806,0.7776,0.8915,0.9593,0.9997
21B,Italian,layer_0,mean,120.2332,27.303,0.907016,0.1599,0.3132,0.3965,0.5335,0.657,0.7869,0.9257,0.982,0.9999
21B,Italian,layer_1,mean,84.5255,13.1898,0.832134,0.2611,0.3883,0.4618,0.5918,0.7008,0.8108,0.9271,0.9786,0.9999
21B,Italian,layer_2,mean,68.994,9.0267,0.762403,0.3233,0.4406,0.5066,0.6176,0.7108,0.8076,0.917,0.9729,0.9999
21B,Italian,layer_3,mean,67.0349,8.633,0.724342,0.3295,0.4576,0.5209,0.6252,0.7119,0.8021,0.9091,0.9687,0.9998
21B,Italian,layer_4,mean,66.0461,8.6597,0.698951,0.3253,0.4696,0.531,0.6308,0.7133,0.7989,0.9037,0.9656,0.9998
21B,Italian,layer_5,mean,67.2281,8.9378,0.684296,0.3172,0.4683,0.5306,0.6311,0.7129,0.7962,0.9,0.9634,0.9998
21B,Italian,layer_6,mean,64.3537,8.0062,0.666065,0.3395,0.4794,0.5369,0.6303,0.7082,0.79,0.8948,0.9608,0.9998
21B,Italian,layer_7,mean,47.0386,5.6294,0.661853,0.4141,0.5258,0.577,0.6631,0.7348,0.8092,0.9038,0.9638,0.9998
21B,Italian,layer_8,mean,45.129,5.1698,0.649697,0.4349,0.5289,0.5794,0.6634,0.7331,0.8056,0.9004,0.9621,0.9998
21B,Italian,layer_9,mean,35.7643,4.1739,0.635061,0.4863,0.5662,0.6103,0.684,0.7464,0.8132,0.9026,0.9626,0.9997
21B,Italian,layer_10,mean,29.7989,3.6323,0.644828,0.5224,0.5915,0.6328,0.7014,0.7606,0.8233,0.9072,0.964,0.9998
21B,Italian,layer_11,mean,24.3885,3.1469,0.619432,0.5621,0.6208,0.6569,0.7183,0.7723,0.8305,0.9102,0.9649,0.9998
21B,Italian,layer_12,mean,25.0508,3.2004,0.637502,0.5575,0.6136,0.6511,0.7166,0.7726,0.831,0.9104,0.9649,0.9998
21B,Italian,layer_13,mean,30.7848,3.6237,0.620474,0.5235,0.5827,0.6227,0.6932,0.7536,0.817,0.903,0.9619,0.9997
21B,Italian,layer_14,mean,32.7491,3.6234,0.598373,0.5238,0.5761,0.6118,0.6757,0.7337,0.7985,0.8915,0.957,0.9997
21B,Italian,layer_15,mean,39.5519,4.1203,0.600918,0.4908,0.5473,0.5858,0.6548,0.7173,0.7867,0.8854,0.9547,0.9997
21B,Italian,layer_16,mean,48.4681,4.7596,0.600741,0.4561,0.5155,0.5561,0.6297,0.6966,0.7716,0.8776,0.9516,0.9997
21B,Italian,layer_17,mean,60.2487,5.6716,0.602757,0.4171,0.48,0.524,0.6028,0.6751,0.7563,0.8698,0.9486,0.9996
21B,Italian,layer_18,mean,70.3538,6.4471,0.599895,0.3906,0.4564,0.5008,0.5809,0.6562,0.7419,0.8621,0.9456,0.9996
21B,Italian,layer_19,mean,80.2717,7.2088,0.596492,0.3689,0.4356,0.4804,0.5612,0.6387,0.728,0.8546,0.9426,0.9996
21B,Italian,layer_20,mean,93.1487,8.4876,0.596854,0.3389,0.4115,0.4588,0.5429,0.6243,0.7176,0.8492,0.9404,0.9996
21B,Italian,layer_21,mean,106.568,10.0639,0.599324,0.3097,0.3893,0.4396,0.5269,0.6113,0.7081,0.8449,0.9388,0.9996
21B,Italian,layer_22,mean,125.0542,12.6573,0.602928,0.2737,0.3616,0.4147,0.5067,0.5953,0.6972,0.84,0.9371,0.9996
21B,Italian,layer_23,mean,139.9536,15.3628,0.605479,0.2457,0.3418,0.3978,0.4937,0.5852,0.6901,0.8368,0.9359,0.9995
21B,Italian,layer_24,mean,159.756,19.7932,0.613123,0.2127,0.3149,0.3741,0.4749,0.5713,0.6822,0.8348,0.9356,0.9995
21B,Italian,layer_25,mean,174.8083,26.2486,0.625967,0.1784,0.2914,0.3588,0.4688,0.5709,0.685,0.8384,0.9375,0.9996
21B,Italian,layer_26,mean,190.3785,37.5196,0.64521,0.1385,0.2622,0.3392,0.4631,0.5731,0.6915,0.8451,0.941,0.9996
21B,Italian,layer_27,mean,195.0788,46.1166,0.652918,0.112,0.2502,0.3368,0.4674,0.5791,0.6976,0.8489,0.9427,0.9996
21B,Italian,layer_28,mean,183.4576,42.6926,0.655806,0.1197,0.2576,0.3511,0.4858,0.5957,0.7097,0.8542,0.9446,0.9996
21B,Italian,layer_29,mean,161.3201,31.28,0.651254,0.1534,0.2863,0.3801,0.5106,0.6141,0.7213,0.8583,0.9457,0.9996
21B,Swahili,layer_0,last,6.0603,2.6287,1.462666,0.6031,0.8275,0.8975,0.9807,0.9952,0.9987,0.9998,1.0,1.0
21B,Swahili,layer_1,last,27.2646,6.4803,1.086465,0.3641,0.603,0.6798,0.7911,0.8716,0.9325,0.9808,0.9961,1.0
21B,Swahili,layer_2,last,6.819,2.281,0.98373,0.6488,0.8253,0.8587,0.9061,0.9397,0.9653,0.9883,0.9971,1.0
21B,Swahili,layer_3,last,3.5799,1.5695,0.941235,0.7949,0.8935,0.9139,0.9426,0.9627,0.9778,0.992,0.9979,1.0
21B,Swahili,layer_4,last,3.1646,1.4732,0.923899,0.8218,0.9038,0.9226,0.9491,0.9673,0.9805,0.9927,0.998,1.0
21B,Swahili,layer_5,last,3.5274,1.5419,0.907847,0.8028,0.8916,0.9127,0.9432,0.9633,0.9779,0.9916,0.9976,1.0
21B,Swahili,layer_6,last,3.963,1.622,0.885572,0.7821,0.8783,0.902,0.9368,0.959,0.9748,0.9901,0.997,1.0
21B,Swahili,layer_7,last,6.158,1.9607,0.854627,0.7096,0.824,0.8561,0.9029,0.9347,0.9586,0.9831,0.9948,1.0
21B,Swahili,layer_8,last,9.0731,2.4155,0.849771,0.6357,0.7749,0.8151,0.8736,0.9138,0.9445,0.9768,0.9927,1.0
21B,Swahili,layer_9,last,14.2063,3.152,0.832194,0.5519,0.712,0.7626,0.8353,0.886,0.9264,0.9685,0.9899,0.9999
21B,Swahili,layer_10,last,28.2136,5.0763,0.807967,0.4272,0.6019,0.6639,0.7569,0.8339,0.8964,0.9556,0.9854,0.9999
21B,Swahili,layer_11,last,43.5275,7.4252,0.783521,0.3443,0.5322,0.6029,0.7058,0.7932,0.8679,0.9418,0.9804,0.9999
21B,Swahili,layer_12,last,76.8085,14.2248,0.77036,0.2322,0.4204,0.5005,0.6233,0.7365,0.8345,0.9262,0.9745,0.9998
21B,Swahili,layer_13,last,98.5879,19.7179,0.745983,0.1836,0.3783,0.4619,0.5863,0.7011,0.8071,0.9119,0.9689,0.9998
21B,Swahili,layer_14,last,106.1908,21.8767,0.7203,0.1624,0.3725,0.4616,0.5821,0.6886,0.7917,0.9014,0.9645,0.9998
21B,Swahili,layer_15,last,125.3117,28.3042,0.713831,0.1343,0.3365,0.4284,0.5567,0.6654,0.7749,0.8934,0.9614,0.9998
21B,Swahili,layer_16,last,138.0553,32.54,0.697704,0.122,0.3218,0.4135,0.5435,0.6496,0.7596,0.8838,0.9574,0.9997
21B,Swahili,layer_17,last,140.7197,33.7395,0.69117,0.1197,0.3191,0.4146,0.5434,0.6477,0.7556,0.8804,0.956,0.9997
21B,Swahili,layer_18,last,147.0275,36.2998,0.685186,0.1146,0.3068,0.406,0.5381,0.6423,0.7502,0.8766,0.9543,0.9997
21B,Swahili,layer_19,last,151.6082,37.2827,0.677104,0.1143,0.3026,0.4036,0.5329,0.6362,0.7432,0.8715,0.9522,0.9997
21B,Swahili,layer_20,last,159.4129,39.8787,0.668497,0.1081,0.2927,0.3957,0.5251,0.6268,0.734,0.8654,0.9497,0.9997
21B,Swahili,layer_21,last,177.851,45.3406,0.65865,0.0991,0.2733,0.3734,0.502,0.6038,0.7129,0.8539,0.9454,0.9997
21B,Swahili,layer_22,last,188.0653,50.402,0.653877,0.0866,0.2602,0.3615,0.4916,0.5948,0.7047,0.849,0.9434,0.9996
21B,Swahili,layer_23,last,199.2118,54.3352,0.649012,0.0792,0.2503,0.3489,0.4778,0.5815,0.6933,0.8432,0.9411,0.9996
21B,Swahili,layer_24,last,204.9379,57.634,0.648882,0.0723,0.2453,0.3427,0.4731,0.5762,0.688,0.8406,0.9405,0.9996
21B,Swahili,layer_25,last,208.3454,59.6848,0.647717,0.0666,0.2423,0.3401,0.4715,0.573,0.6846,0.8387,0.94,0.9996
21B,Swahili,layer_26,last,205.8052,60.1164,0.655236,0.063,0.242,0.3404,0.4746,0.5763,0.6887,0.8426,0.942,0.9996
21B,Swahili,layer_27,last,180.957,49.846,0.663674,0.0774,0.2671,0.37,0.506,0.6037,0.7103,0.8544,0.9464,0.9997
21B,Swahili,layer_28,last,141.4197,36.1853,0.683407,0.1068,0.3146,0.426,0.5609,0.6519,0.7489,0.8758,0.9548,0.9997
21B,Swahili,layer_29,last,113.892,28.8902,0.696769,0.1242,0.3562,0.4762,0.608,0.6923,0.78,0.8921,0.9609,0.9998
21B,Swahili,layer_0,mean,84.5804,15.1372,0.966547,0.2346,0.383,0.4577,0.5844,0.6995,0.8175,0.9409,0.9873,1.0
21B,Swahili,layer_1,mean,65.7356,9.648,0.864494,0.3098,0.4376,0.5116,0.6239,0.7243,0.8273,0.9361,0.9826,0.9999
21B,Swahili,layer_2,mean,58.0791,7.7169,0.796626,0.351,0.4712,0.5382,0.6389,0.7288,0.8224,0.9269,0.9777,0.9999
21B,Swahili,layer_3,mean,61.4448,8.2787,0.760506,0.336,0.4736,0.5382,0.6372,0.724,0.8148,0.9192,0.9738,0.9999
21B,Swahili,layer_4,mean,67.9451,9.7297,0.734067,0.3002,0.4699,0.5318,0.6283,0.713,0.8036,0.911,0.97,0.9998
21B,Swahili,layer_5,mean,72.9957,10.8468,0.719508,0.2762,0.461,0.5222,0.6207,0.7064,0.7973,0.906,0.9675,0.9998
21B,Swahili,layer_6,mean,77.0795,11.1333,0.704086,0.2759,0.4539,0.5163,0.6124,0.6975,0.7885,0.8998,0.9647,0.9998
21B,Swahili,layer_7,mean,59.6542,7.7458,0.697088,0.3461,0.4952,0.552,0.6406,0.7197,0.8035,0.9057,0.9663,0.9998
21B,Swahili,layer_8,mean,57.8381,7.0288,0.684318,0.3679,0.4985,0.5522,0.6385,0.7159,0.7989,0.9021,0.9646,0.9998
21B,Swahili,layer_9,mean,47.3892,5.6209,0.690206,0.4154,0.53,0.579,0.6588,0.7303,0.8076,0.905,0.9652,0.9998
21B,Swahili,layer_10,mean,38.8713,4.651,0.680651,0.4593,0.5589,0.6051,0.6789,0.7452,0.817,0.9086,0.9661,0.9998
21B,Swahili,layer_11,mean,31.1821,3.871,0.670584,0.5052,0.5908,0.6335,0.7,0.7604,0.8267,0.9123,0.9671,0.9998
21B,Swahili,layer_12,mean,27.6885,3.5495,0.652388,0.5283,0.6066,0.6476,0.7117,0.77,0.8334,0.9153,0.9681,0.9998
21B,Swahili,layer_13,mean,30.2916,3.7514,0.647457,0.5137,0.5921,0.6362,0.7022,0.7619,0.8268,0.9114,0.9664,0.9998
21B,Swahili,layer_14,mean,31.8878,3.8373,0.636832,0.5079,0.5853,0.6293,0.6953,0.755,0.8202,0.9067,0.9643,0.9998
21B,Swahili,layer_15,mean,33.936,3.9996,0.649929,0.4973,0.5756,0.6213,0.6887,0.7493,0.816,0.9043,0.9632,0.9998
21B,Swahili,layer_16,mean,40.0258,4.5399,0.648314,0.466,0.5511,0.6,0.6732,0.7368,0.8063,0.8988,0.9609,0.9997
21B,Swahili,layer_17,mean,46.9117,5.1741,0.630295,0.4356,0.5261,0.5792,0.6572,0.7241,0.7967,0.8932,0.9585,0.9997
21B,Swahili,layer_18,mean,55.6614,6.3759,0.637208,0.3897,0.4973,0.5616,0.6501,0.7201,0.7942,0.8923,0.9581,0.9997
21B,Swahili,layer_19,mean,60.9338,6.8324,0.629924,0.3761,0.4829,0.5479,0.6372,0.7089,0.7848,0.8865,0.9555,0.9997
21B,Swahili,layer_20,mean,68.7223,7.9247,0.645774,0.347,0.4637,0.5335,0.6263,0.7008,0.7789,0.8832,0.9541,0.9997
21B,Swahili,layer_21,mean,82.4261,9.872,0.645515,0.3078,0.4322,0.5058,0.6062,0.685,0.7664,0.8765,0.9514,0.9997
21B,Swahili,layer_22,mean,88.1773,11.4682,0.632657,0.2812,0.4237,0.5012,0.6041,0.6845,0.7667,0.8768,0.9515,0.9997
21B,Swahili,layer_23,mean,97.2714,13.5168,0.635877,0.2554,0.4035,0.4883,0.5944,0.6771,0.7617,0.8748,0.9508,0.9997
21B,Swahili,layer_24,mean,100.274,15.7672,0.642958,0.2291,0.3959,0.4908,0.6004,0.6824,0.7665,0.878,0.9523,0.9997
21B,Swahili,layer_25,mean,106.0025,17.5175,0.644287,0.2139,0.3856,0.4831,0.5947,0.6773,0.7625,0.8761,0.9518,0.9997
21B,Swahili,layer_26,mean,109.0036,20.4977,0.658868,0.1888,0.376,0.4811,0.5974,0.6819,0.7687,0.8813,0.9546,0.9997
21B,Swahili,layer_27,mean,100.9919,21.8967,0.675949,0.1662,0.3921,0.5004,0.6203,0.7028,0.7865,0.8925,0.9594,0.9997
21B,Swahili,layer_28,mean,81.4733,18.9367,0.698645,0.171,0.4289,0.5408,0.6644,0.7422,0.8179,0.9101,0.9665,0.9998
21B,Swahili,layer_29,mean,63.621,14.8082,0.71051,0.204,0.473,0.5888,0.7061,0.7767,0.8439,0.9235,0.9715,0.9998
21B,Spanish,layer_0,last,3.3682,1.9782,1.331982,0.6921,0.9443,0.975,0.9903,0.9955,0.9987,0.9998,0.9999,1.0
21B,Spanish,layer_1,last,19.2126,5.0113,1.039706,0.4039,0.6869,0.7482,0.8281,0.8851,0.9342,0.9796,0.9956,1.0
21B,Spanish,layer_2,last,5.4678,2.0269,0.922367,0.6905,0.8599,0.8848,0.9205,0.945,0.9665,0.9876,0.9967,1.0
21B,Spanish,layer_3,last,3.1241,1.4818,0.881235,0.8185,0.9118,0.9278,0.9494,0.9647,0.978,0.9913,0.9975,1.0
21B,Spanish,layer_4,last,2.8718,1.4134,0.877194,0.8392,0.9172,0.9322,0.9527,0.9672,0.9794,0.9916,0.9975,1.0
21B,Spanish,layer_5,last,3.2963,1.4876,0.860041,0.8176,0.9021,0.9202,0.9438,0.9607,0.9751,0.9897,0.9968,1.0
21B,Spanish,layer_6,last,3.7794,1.5662,0.820051,0.7963,0.8878,0.9072,0.9329,0.9521,0.9691,0.9868,0.9958,1.0
21B,Spanish,layer_7,last,6.4308,1.9401,0.815297,0.7138,0.8234,0.8495,0.8879,0.9187,0.9471,0.9772,0.9927,1.0
21B,Spanish,layer_8,last,10.0469,2.3942,0.797821,0.6406,0.7649,0.7987,0.8483,0.8886,0.9266,0.9678,0.9894,0.9999
21B,Spanish,layer_9,last,16.7553,3.2274,0.768109,0.5477,0.6956,0.739,0.8014,0.8529,0.9018,0.9562,0.9855,0.9999
21B,Spanish,layer_10,last,32.5636,5.0674,0.771543,0.4318,0.5897,0.6449,0.7273,0.7969,0.8646,0.9395,0.9795,0.9999
21B,Spanish,layer_11,last,48.3107,7.294,0.740709,0.3537,0.5251,0.59,0.6862,0.7646,0.8405,0.9273,0.9748,0.9998
21B,Spanish,layer_12,last,94.8435,16.5021,0.74163,0.222,0.3851,0.463,0.5922,0.6985,0.8015,0.91,0.9685,0.9998
21B,Spanish,layer_13,last,125.7227,25.945,0.719591,0.1648,0.3286,0.4126,0.5512,0.6642,0.7738,0.8947,0.9622,0.9998
21B,Spanish,layer_14,last,137.166,27.6495,0.685975,0.1576,0.3239,0.4056,0.5392,0.6463,0.752,0.8791,0.9551,0.9997
21B,Spanish,layer_15,last,159.8378,39.2122,0.682615,0.1188,0.2829,0.3734,0.5172,0.631,0.7403,0.8726,0.9525,0.9997
21B,Spanish,layer_16,last,179.564,49.9056,0.672551,0.0944,0.2533,0.3479,0.4957,0.6151,0.7276,0.8643,0.9487,0.9997
21B,Spanish,layer_17,last,185.5036,54.0451,0.662427,0.0803,0.2482,0.3455,0.4933,0.6116,0.7224,0.8592,0.9462,0.9996
21B,Spanish,layer_18,last,194.4941,58.1641,0.654192,0.0697,0.2401,0.3374,0.4834,0.6018,0.7141,0.8537,0.9435,0.9996
21B,Spanish,layer_19,last,197.9562,60.6659,0.649131,0.0644,0.2339,0.3332,0.4831,0.6008,0.7123,0.8511,0.9421,0.9996
21B,Spanish,layer_20,last,202.8537,64.2405,0.648956,0.0667,0.2224,0.3217,0.4769,0.5976,0.7123,0.851,0.9416,0.9996
21B,Spanish,layer_21,last,213.9495,66.1802,0.649778,0.068,0.2186,0.3164,0.4663,0.5838,0.6972,0.8401,0.9368,0.9996
21B,Spanish,layer_22,last,209.5453,61.5641,0.649222,0.0783,0.2243,0.3213,0.4707,0.586,0.6983,0.8406,0.937,0.9996
21B,Spanish,layer_23,last,207.6657,58.6726,0.630206,0.0845,0.2301,0.3249,0.4733,0.5858,0.6966,0.8394,0.9365,0.9996
21B,Spanish,layer_24,last,205.0751,56.4383,0.63398,0.088,0.2363,0.3285,0.4745,0.5853,0.6959,0.8408,0.9376,0.9996
21B,Spanish,layer_25,last,194.4197,52.2159,0.643858,0.0937,0.2467,0.3373,0.4832,0.5957,0.7066,0.8484,0.941,0.9996
21B,Spanish,layer_26,last,186.6081,49.9364,0.677012,0.0973,0.2522,0.3426,0.4864,0.6022,0.7162,0.8575,0.9455,0.9996
21B,Spanish,layer_27,last,164.4534,40.7853,0.672822,0.1155,0.2783,0.3711,0.5131,0.6259,0.7353,0.8684,0.9503,0.9997
21B,Spanish,layer_28,last,133.5297,28.933,0.68904,0.1521,0.3209,0.4144,0.5524,0.6603,0.7627,0.884,0.9566,0.9997
21B,Spanish,layer_29,last,112.9931,22.1021,0.711201,0.1838,0.355,0.4479,0.5821,0.6847,0.7807,0.8933,0.9602,0.9997
21B,Spanish,layer_0,mean,112.4106,23.2339,0.90876,0.1838,0.3171,0.3988,0.5415,0.6682,0.7966,0.9298,0.9827,0.9999
21B,Spanish,layer_1,mean,79.7444,12.6688,0.840638,0.2667,0.3928,0.4699,0.6021,0.7138,0.8224,0.9325,0.98,0.9999
21B,Spanish,layer_2,mean,70.6934,9.5356,0.768374,0.3138,0.4305,0.5018,0.6161,0.7144,0.8126,0.9198,0.9736,0.9999
21B,Spanish,layer_3,mean,68.5335,9.065,0.730008,0.3212,0.4488,0.5184,0.6255,0.7155,0.8066,0.9117,0.9694,0.9998
21B,Spanish,layer_4,mean,66.0823,8.8838,0.70459,0.3211,0.4644,0.5329,0.634,0.719,0.8049,0.9069,0.9666,0.9998
21B,Spanish,layer_5,mean,64.2591,8.6471,0.690512,0.3245,0.4726,0.5393,0.6403,0.7224,0.8045,0.9045,0.965,0.9998
21B,Spanish,layer_6,mean,58.7255,7.3657,0.671866,0.3561,0.4928,0.5523,0.6436,0.7205,0.8001,0.9003,0.963,0.9998
21B,Spanish,layer_7,mean,39.5024,4.9004,0.668514,0.4457,0.5515,0.6029,0.6849,0.7534,0.8238,0.9116,0.9668,0.9998
21B,Spanish,layer_8,mean,35.4737,4.3241,0.672694,0.477,0.5658,0.6146,0.6922,0.7571,0.8243,0.9105,0.9661,0.9998
21B,Spanish,layer_9,mean,26.4687,3.4361,0.641878,0.5371,0.6112,0.652,0.7182,0.7751,0.8349,0.9146,0.9673,0.9998
21B,Spanish,layer_10,mean,21.4096,2.9902,0.63752,0.5766,0.6398,0.6769,0.7386,0.7916,0.8468,0.9202,0.9692,0.9998
21B,Spanish,layer_11,mean,17.1293,2.6057,0.643053,0.6184,0.6708,0.7029,0.7572,0.8046,0.8552,0.9239,0.9705,0.9998
21B,Spanish,layer_12,mean,17.6599,2.6506,0.630533,0.6131,0.6633,0.6973,0.755,0.8045,0.8555,0.9241,0.9705,0.9998
21B,Spanish,layer_13,mean,21.8305,2.9668,0.62873,0.5792,0.6325,0.6692,0.732,0.786,0.8417,0.9168,0.9676,0.9998
21B,Spanish,layer_14,mean,23.0498,2.9632,0.605776,0.5798,0.6271,0.6597,0.7161,0.7681,0.8253,0.9066,0.9633,0.9997
21B,Spanish,layer_15,mean,28.1949,3.3362,0.608034,0.5461,0.5975,0.6325,0.6943,0.7509,0.8128,0.9002,0.9609,0.9997
21B,Spanish,layer_16,mean,35.3991,3.842,0.624127,0.5085,0.5629,0.6,0.6674,0.729,0.7969,0.8919,0.9576,0.9997
21B,Spanish,layer_17,mean,44.6184,4.5198,0.609819,0.4682,0.5267,0.5671,0.6403,0.7071,0.7813,0.8841,0.9546,0.9997
21B,Spanish,layer_18,mean,53.3475,5.134,0.606779,0.4388,0.5002,0.541,0.6155,0.6858,0.7651,0.8757,0.9513,0.9997
21B,Spanish,layer_19,mean,61.4643,5.7052,0.618795,0.4159,0.4782,0.5198,0.5956,0.6678,0.7511,0.8683,0.9483,0.9996
21B,Spanish,layer_20,mean,72.6237,6.6613,0.603013,0.384,0.4524,0.4964,0.5756,0.6516,0.7389,0.862,0.9458,0.9996
21B,Spanish,layer_21,mean,85.3162,7.9182,0.605508,0.3509,0.4266,0.4739,0.5564,0.636,0.7275,0.8569,0.9439,0.9996
21B,Spanish,layer_22,mean,103.4102,10.0602,0.609496,0.3091,0.3947,0.4454,0.5331,0.6177,0.7151,0.8513,0.9419,0.9996
21B,Spanish,layer_23,mean,118.0413,12.2347,0.612175,0.2778,0.3722,0.426,0.5179,0.6061,0.707,0.8475,0.9405,0.9996
21B,Spanish,layer_24,mean,137.5923,15.7505,0.620326,0.2415,0.3425,0.3991,0.4966,0.5906,0.6978,0.8447,0.94,0.9996
21B,Spanish,layer_25,mean,154.9879,21.1607,0.632815,0.2027,0.3147,0.3797,0.487,0.5868,0.6981,0.8466,0.9412,0.9996
21B,Spanish,layer_26,mean,175.356,31.5228,0.668593,0.1562,0.2783,0.3535,0.4759,0.5847,0.7019,0.8518,0.944,0.9996
21B,Spanish,layer_27,mean,185.5848,40.9019,0.659192,0.1245,0.2607,0.3444,0.4738,0.586,0.7041,0.8535,0.9448,0.9996
21B,Spanish,layer_28,mean,182.8501,42.5491,0.660706,0.1195,0.2571,0.3508,0.4836,0.5954,0.7105,0.856,0.9456,0.9996
21B,Spanish,layer_29,mean,164.9581,32.4269,0.655401,0.15,0.279,0.3734,0.5043,0.6093,0.7187,0.8583,0.9462,0.9996
21B,German,layer_0,last,5.9064,3.1297,1.435377,0.5335,0.8588,0.9564,0.9883,0.9948,0.9985,0.9998,1.0,1.0
21B,German,layer_1,last,23.1486,6.542,1.048085,0.3409,0.648,0.7486,0.8304,0.8863,0.9345,0.9794,0.9956,1.0
21B,German,layer_2,last,6.5597,2.242,0.925146,0.6571,0.8342,0.8797,0.9176,0.9428,0.9647,0.9867,0.9965,1.0
21B,German,layer_3,last,3.7061,1.5974,0.885805,0.7881,0.8923,0.9205,0.9454,0.9616,0.9758,0.9904,0.9973,1.0
21B,German,layer_4,last,3.4675,1.5441,0.8695,0.8023,0.8989,0.9255,0.9491,0.9644,0.9774,0.9908,0.9973,1.0
21B,German,layer_5,last,4.133,1.6737,0.863895,0.7696,0.8831,0.912,0.9389,0.9569,0.9723,0.9884,0.9965,1.0
21B,German,layer_6,last,4.9139,1.8203,0.826743,0.7367,0.8672,0.8991,0.9281,0.9483,0.9661,0.9855,0.9955,1.0
21B,German,layer_7,last,8.1883,2.3344,0.820312,0.6472,0.8031,0.8462,0.8885,0.9191,0.9464,0.9767,0.9925,1.0
21B,German,layer_8,last,12.3357,2.9877,0.78628,0.567,0.7525,0.8032,0.8549,0.8935,0.9285,0.9683,0.9896,0.9999
21B,German,layer_9,last,19.4786,4.0872,0.77481,0.4775,0.6865,0.7485,0.8133,0.8621,0.9069,0.9582,0.9861,0.9999
21B,German,layer_10,last,33.1948,6.3123,0.759866,0.3713,0.6051,0.6756,0.7558,0.8176,0.8765,0.944,0.9811,0.9999
21B,German,layer_11,last,45.6998,8.8549,0.74492,0.2988,0.551,0.6307,0.7223,0.7922,0.858,0.9342,0.9772,0.9999
21B,German,layer_12,last,78.8998,15.9627,0.756094,0.2048,0.4323,0.5248,0.6428,0.7346,0.8211,0.9174,0.971,0.9998
21B,German,layer_13,last,101.2393,22.0551,0.719364,0.163,0.3825,0.4771,0.6063,0.7046,0.797,0.9039,0.9654,0.9998
21B,German,layer_14,last,107.0308,22.8566,0.691419,0.1578,0.3798,0.4736,0.5992,0.6939,0.7835,0.8932,0.9604,0.9997
21B,German,layer_15,last,125.9138,29.6504,0.690175,0.1305,0.3382,0.4363,0.5719,0.6754,0.7714,0.887,0.958,0.9997
21B,German,layer_16,last,147.6136,38.3054,0.68031,0.1079,0.2968,0.3984,0.5427,0.6533,0.7559,0.8777,0.9538,0.9997
