predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer_collapse,ckpt_collapse,t
abs_diff,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.122,0.0609,-0.1412,0.029,average_predictors,none,0
abs_diff,row_norm,8,per_ckpt,step2300000-tokens12272B,90,0.0027,0.8422,0.025,0.4106,average_predictors,none,0
abs_diff,row_norm,8,per_ckpt,step2450000-tokens13532B,90,0.0273,0.3117,0.0257,0.4725,average_predictors,none,0
abs_diff,row_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.0212,0.4655,0.0082,0.7483,average_predictors,none,0
abs_diff,row_norm,8,per_ckpt,main,90,0.0089,0.7682,-0.0016,0.982,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.1686,0.027,-0.1945,0.013,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.067,0.2877,-0.0773,0.2747,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.0597,0.1808,-0.1729,0.002,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step500000-tokens2100B,90,0.0856,0.0899,0.0342,0.4346,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.0817,0.0689,-0.0806,0.0659,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.0154,0.7113,0.0082,0.971,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.0952,0.2308,-0.0988,0.1778,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step1432000-tokens6014B,90,0.063,0.0709,0.0489,0.1449,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.0084,0.9301,0.022,0.6553,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.0628,0.2607,-0.0541,0.2967,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.0754,0.4196,-0.0467,0.6903,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.1106,0.1349,-0.0974,0.1768,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.0997,0.0989,-0.0489,0.4456,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step2450000-tokens13532B,90,0.0347,0.1658,0.0539,0.1269,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.0312,0.3167,0.0133,0.5395,average_predictors,none,0
abs_diff,row_norm,16,per_ckpt,main,90,-0.0029,0.985,0.0472,0.1618,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0757,0.2188,-0.0813,0.1578,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step200000-tokens840B,90,-0.0721,0.03,-0.0794,0.0629,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step350000-tokens1470B,90,-0.0066,0.968,-0.0474,0.3117,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.0697,0.2038,0.0267,0.6084,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step650000-tokens2730B,90,-0.095,0.019,-0.091,0.045,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step800000-tokens3360B,90,-0.0174,0.7802,0.049,0.4825,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.0584,0.0879,0.0828,0.039,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step1432000-tokens6014B,90,0.084,0.1558,0.093,0.1259,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.0337,0.5025,0.0042,0.9381,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.0247,0.5844,-0.0194,0.7413,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0043,0.8711,-0.0079,0.8112,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step2150000-tokens11012B,90,0.0163,0.8142,0.0182,0.7413,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.0076,0.9361,0.0212,0.7772,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.0661,0.5045,-0.0593,0.5794,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0286,0.7413,-0.0386,0.6703,average_predictors,none,0
abs_diff,col_norm,4,per_ckpt,main,90,0.0233,0.6903,-0.0305,0.8651,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step50000-tokens210B,90,0.1014,0.05,0.0997,0.0529,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step200000-tokens840B,90,-0.0546,0.4436,-0.0419,0.5734,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step350000-tokens1470B,90,-0.171,0.002,-0.2112,0.001,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step500000-tokens2100B,90,-0.0009,0.8052,-0.0498,0.6234,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step650000-tokens2730B,90,-0.0357,0.4476,-0.0306,0.4905,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.0614,0.4006,0.0508,0.4895,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step950000-tokens3990B,90,-0.0287,0.6623,0.0076,0.8252,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step1432000-tokens6014B,90,0.077,0.044,0.0866,0.026,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.0195,0.7223,0.0882,0.1518,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.022,0.6613,-0.0178,0.8661,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.016,0.8991,-0.0821,0.3337,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.0547,0.5075,-0.1329,0.031,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.0186,0.7413,-0.0028,0.9191,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.0042,0.8392,0.0023,0.8791,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.0533,0.5465,-0.0889,0.2937,average_predictors,none,0
abs_diff,col_norm,8,per_ckpt,main,90,-0.0442,0.4466,-0.0724,0.3447,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step50000-tokens210B,90,-0.1606,0.017,-0.1592,0.015,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step200000-tokens840B,90,-0.0648,0.2398,-0.0578,0.3197,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step350000-tokens1470B,90,-0.0052,0.7532,-0.1179,0.002,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.0535,0.2787,0.0191,0.6144,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step650000-tokens2730B,90,-0.1103,0.031,-0.0871,0.0689,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.0105,0.8681,0.0057,0.967,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step950000-tokens3990B,90,-0.1171,0.0719,-0.0846,0.1738,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step1432000-tokens6014B,90,0.0439,0.1908,0.0422,0.2178,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.0274,0.4026,0.0257,0.6174,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.0547,0.2058,-0.0665,0.1518,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.0237,1.0,-0.0548,0.6314,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.1382,0.1868,-0.1491,0.1229,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.0792,0.3506,-0.087,0.2388,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.0007,0.7612,0.0648,0.3776,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.0711,0.5874,-0.0564,0.7043,average_predictors,none,0
abs_diff,col_norm,16,per_ckpt,main,90,0.0729,0.3836,0.056,0.5065,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step50000-tokens210B,90,-0.0798,0.7363,-0.1225,0.5614,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step200000-tokens840B,90,-0.643,0.014,-0.6475,0.009,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.7053,0.003,-0.6999,0.002,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step500000-tokens2100B,90,-0.5545,0.038,-0.5462,0.035,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step650000-tokens2730B,90,-0.8109,0.003,-0.8049,0.002,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step800000-tokens3360B,90,-0.0911,0.5435,-0.1128,0.3916,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step950000-tokens3990B,90,-0.5559,0.0619,-0.554,0.0649,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.4837,0.0749,-0.4715,0.0739,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.8216,0.001,-0.8162,0.001,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.6894,0.013,-0.6632,0.015,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.7678,0.004,-0.7537,0.004,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.0571,0.8422,-0.0822,0.7632,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.7121,0.011,-0.7196,0.008,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step2450000-tokens13532B,90,-0.7863,0.003,-0.7554,0.003,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.7798,0.003,-0.7645,0.003,average_predictors,none,0
signed_diff,row_norm,4,per_ckpt,main,90,-0.7785,0.004,-0.7663,0.005,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step50000-tokens210B,90,0.3798,0.0529,0.3966,0.037,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step200000-tokens840B,90,-0.3877,0.1718,-0.354,0.2028,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step350000-tokens1470B,90,-0.6124,0.014,-0.6452,0.006,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step500000-tokens2100B,90,-0.5479,0.032,-0.5502,0.034,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.7028,0.008,-0.6941,0.008,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.3343,0.1648,-0.3446,0.1508,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.7397,0.003,-0.6903,0.005,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.5943,0.039,-0.6046,0.03,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step1700000-tokens7232B,90,-0.6423,0.018,-0.6376,0.019,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step1850000-tokens8492B,90,-0.6582,0.003,-0.6466,0.003,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step2000000-tokens9752B,90,-0.5545,0.0539,-0.5461,0.048,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step2150000-tokens11012B,90,-0.6926,0.009,-0.6989,0.007,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step2300000-tokens12272B,90,-0.7123,0.011,-0.7168,0.009,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step2450000-tokens13532B,90,-0.7497,0.005,-0.733,0.007,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.8252,0.003,-0.813,0.004,average_predictors,none,0
signed_diff,row_norm,8,per_ckpt,main,90,-0.782,0.006,-0.776,0.006,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step50000-tokens210B,90,-0.3353,0.1439,-0.3854,0.0829,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step200000-tokens840B,90,-0.526,0.0819,-0.5341,0.0649,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step350000-tokens1470B,90,-0.8138,0.002,-0.8155,0.001,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step500000-tokens2100B,90,-0.667,0.008,-0.6579,0.007,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step650000-tokens2730B,90,-0.6962,0.012,-0.6791,0.013,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1255,0.5814,-0.1577,0.5245,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step950000-tokens3990B,90,-0.5301,0.04,-0.5372,0.035,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.5527,0.0749,-0.5732,0.0549,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step1700000-tokens7232B,90,-0.624,0.011,-0.6145,0.013,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step1850000-tokens8492B,90,-0.5115,0.0649,-0.5265,0.0629,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step2000000-tokens9752B,90,-0.4867,0.0729,-0.4679,0.0729,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step2150000-tokens11012B,90,-0.7329,0.002,-0.7258,0.002,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step2300000-tokens12272B,90,-0.5888,0.026,-0.5983,0.023,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step2450000-tokens13532B,90,-0.7315,0.006,-0.7091,0.006,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.7975,0.004,-0.7889,0.004,average_predictors,none,0
signed_diff,row_norm,16,per_ckpt,main,90,-0.7417,0.01,-0.7527,0.009,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step50000-tokens210B,90,-0.0238,0.9351,0.0499,0.8711,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step200000-tokens840B,90,0.6767,0.015,0.6795,0.013,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step350000-tokens1470B,90,0.7916,0.001,0.7626,0.002,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step500000-tokens2100B,90,0.2067,0.5445,0.2308,0.5065,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step650000-tokens2730B,90,0.5781,0.0569,0.5719,0.0629,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step800000-tokens3360B,90,-0.3422,0.1369,-0.2993,0.3227,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step950000-tokens3990B,90,0.2679,0.3936,0.2937,0.3467,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step1432000-tokens6014B,90,-0.3334,0.2418,-0.3755,0.2188,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step1700000-tokens7232B,90,0.6284,0.018,0.6071,0.031,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step1850000-tokens8492B,90,0.4662,0.1269,0.4409,0.1419,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.1074,0.7313,-0.0984,0.7662,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step2150000-tokens11012B,90,-0.1108,0.6294,-0.1104,0.6244,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step2300000-tokens12272B,90,0.1539,0.6154,0.178,0.5744,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step2450000-tokens13532B,90,0.0674,0.8132,0.0612,0.8272,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0504,0.8531,-0.1198,0.6623,average_predictors,none,0
signed_diff,col_norm,4,per_ckpt,main,90,-0.3212,0.1748,-0.353,0.1339,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step50000-tokens210B,90,-0.1241,0.7173,-0.0847,0.8202,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step200000-tokens840B,90,0.6514,0.011,0.6522,0.011,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step350000-tokens1470B,90,0.5206,0.0709,0.5266,0.0729,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step500000-tokens2100B,90,0.3453,0.2547,0.3722,0.2368,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step650000-tokens2730B,90,0.6009,0.0539,0.5921,0.0619,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step800000-tokens3360B,90,0.5354,0.011,0.5053,0.016,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step950000-tokens3990B,90,0.5085,0.0749,0.5456,0.0589,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step1432000-tokens6014B,90,-0.112,0.7443,-0.1276,0.7143,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step1700000-tokens7232B,90,0.5329,0.0749,0.5625,0.0519,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step1850000-tokens8492B,90,0.1639,0.5884,0.1792,0.5574,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step2000000-tokens9752B,90,0.4578,0.1049,0.4885,0.0749,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step2150000-tokens11012B,90,0.705,0.006,0.7157,0.006,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step2300000-tokens12272B,90,0.4537,0.1319,0.4711,0.1229,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step2450000-tokens13532B,90,0.3149,0.2118,0.3288,0.1778,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,step2600000-tokens14792B,90,-0.1761,0.5045,-0.1791,0.5075,average_predictors,none,0
signed_diff,col_norm,8,per_ckpt,main,90,-0.3256,0.2857,-0.3871,0.1808,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step50000-tokens210B,90,0.2841,0.3097,0.32,0.2657,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step200000-tokens840B,90,0.6756,0.016,0.6747,0.015,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step350000-tokens1470B,90,0.8277,0.002,0.8023,0.002,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step500000-tokens2100B,90,0.2611,0.3506,0.28,0.3207,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step650000-tokens2730B,90,0.6811,0.016,0.692,0.011,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step800000-tokens3360B,90,-0.1564,0.6074,-0.1648,0.5884,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step950000-tokens3990B,90,0.3651,0.1898,0.3892,0.1788,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step1432000-tokens6014B,90,-0.4799,0.1379,-0.4868,0.1339,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step1700000-tokens7232B,90,0.6736,0.008,0.6701,0.008,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step1850000-tokens8492B,90,0.2707,0.3696,0.2683,0.3716,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step2000000-tokens9752B,90,0.3959,0.1379,0.4193,0.1079,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step2150000-tokens11012B,90,0.381,0.1249,0.3891,0.1199,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step2300000-tokens12272B,90,0.341,0.2138,0.3409,0.2298,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step2450000-tokens13532B,90,0.3676,0.1798,0.3788,0.1628,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,step2600000-tokens14792B,90,-0.1402,0.6054,-0.1241,0.6543,average_predictors,none,0
signed_diff,col_norm,16,per_ckpt,main,90,0.0212,0.9251,-0.0163,0.953,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step50000-tokens210B,90,0.0371,0.7902,0.0606,0.6294,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step200000-tokens840B,90,0.0078,0.9131,0.0162,0.8821,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step350000-tokens1470B,90,-0.098,0.4146,-0.0296,0.7522,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step500000-tokens2100B,90,0.1742,0.1798,0.1017,0.3427,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step650000-tokens2730B,90,0.0135,0.8192,0.0341,0.6683,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step800000-tokens3360B,90,0.1155,0.1419,0.1201,0.3277,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step950000-tokens3990B,90,-0.07,0.1988,-0.0431,0.5185,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step1432000-tokens6014B,90,0.0453,0.8322,0.0135,0.9341,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step1700000-tokens7232B,90,-0.0957,0.3846,-0.1014,0.3057,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step1850000-tokens8492B,90,-0.1182,0.1948,-0.1618,0.025,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step2000000-tokens9752B,90,-0.0085,0.8901,-0.0319,0.3736,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step2150000-tokens11012B,90,0.2492,0.1449,0.1847,0.2188,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step2300000-tokens12272B,90,-0.0084,0.8691,-0.0171,0.7852,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step2450000-tokens13532B,90,0.1235,0.033,0.1356,0.039,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,step2600000-tokens14792B,90,-0.0279,0.7662,-0.0391,0.5135,average_predictors,none,0
min_rankme,row_norm,4,per_ckpt,main,90,-0.0116,0.6543,-0.0455,0.2937,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step50000-tokens210B,90,0.0556,0.5435,-0.0384,0.7782,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step200000-tokens840B,90,0.1474,0.1798,0.2602,0.02,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step350000-tokens1470B,90,0.0135,0.6494,0.0617,0.4715,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step500000-tokens2100B,90,0.2113,0.1758,0.1906,0.1189,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step650000-tokens2730B,90,-0.1571,0.0759,-0.0917,0.3746,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step800000-tokens3360B,90,-0.1017,0.2937,-0.1502,0.1948,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step950000-tokens3990B,90,-0.0962,0.0799,-0.0634,0.2547,average_predictors,none,0
min_rankme,row_norm,8,per_ckpt,step1432000-tokens6014B,90,0.0149,0.959,0.0162,0.8192,average_predictors,none,0
